,title,location1,location2,location3,area,orientation,room_type,price
2901,整租·甘肃省贸易经济合作厅家属院 2室2厅 南/北,城关区,兰大盘旋路,甘肃省贸易经济合作厅家属院,84.64㎡,南 北,2室2厅1卫,2500
2902,整租·中国市政西北设计住宅楼 2室2厅 西南,城关区,兰大盘旋路,中国市政西北设计住宅楼,93.65㎡,西南,2室2厅1卫,2800
2903,整租·兰水小区(城关区) 2室1厅 南,城关区,西关南关,兰水小区(城关区),112.00㎡,南,2室1厅1卫,2600
2904,整租·兰海商贸城 2室1厅 东/南,城关区,兰大盘旋路,兰海商贸城,90.00㎡,东 南,2室1厅1卫,2800
2905,整租·辰北花园 2室2厅 南/北,城关区,北面滩,辰北花园,103.00㎡,南 北,2室2厅1卫,2600
2906,整租·华峰大厦 2室1厅 东/南,城关区,万达大润发,华峰大厦,78.00㎡,东 南,2室1厅1卫,2500
2907,整租·天庆丽舍情园 2室1厅 东南,城关区,北面滩,天庆丽舍情园,70.00㎡,东南,2室1厅1卫,2500
2908,整租·八冶家园北区 2室1厅 东南,城关区,兰大盘旋路,八冶家园北区,95.00㎡,东南,2室1厅1卫,2700
2909,整租·新科时代 2室2厅 东南,城关区,雁滩高新区,新科时代,90.00㎡,东南,2室2厅1卫,2700
2910,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,92.00㎡,南,2室2厅1卫,2700
2911,整租·天庆丽舍情园 2室2厅 南/北,城关区,北面滩,天庆丽舍情园,112.00㎡,南 北,2室2厅1卫,2700
2912,整租·雁栖園 2室2厅 南,城关区,雁滩高新区,雁栖園,94.00㎡,南,2室2厅1卫,2500
2913,整租·雁滩安居小区 2室2厅 南/北,城关区,万达大润发,雁滩安居小区,99.00㎡,南 北,2室2厅1卫,2500
2914,整租·金汇广场 2室2厅 南,城关区,火车站,金汇广场,102.00㎡,南,2室2厅1卫,2500
2915,整租·太阳岛 2室2厅 南,城关区,雁滩高新区,太阳岛,94.00㎡,南,2室2厅1卫,2600
2916,整租·尚東嘉苑 2室2厅 西南,城关区,雁滩高新区,尚東嘉苑,97.60㎡,西南,2室2厅1卫,3000
2917,整租·耿家庄社区 2室2厅 南/北,城关区,东方红广场,耿家庄社区,95.00㎡,南 北,2室2厅1卫,2500
2918,整租·兰州运输集团家属院（甘南路/一只船南街） 2室1厅 西,城关区,兰大盘旋路,兰州运输集团家属院（甘南路/一只船南街）,91.50㎡,西,2室1厅1卫,2600
2919,整租·玛雅大厦 2室1厅 东,城关区,西关南关,玛雅大厦,73.00㎡,东,2室1厅1卫,2600
2920,整租·城投金色都汇 2室1厅 南,城关区,文化宫,城投金色都汇,98.00㎡,南,2室1厅1卫,3000
2921,整租·亚太嘉园 2室2厅 南,城关区,黄河北,亚太嘉园,105.00㎡,南,2室2厅1卫,2600
2922,整租·九极星小区（畅家巷小学旁） 2室2厅 西/北,城关区,西关南关,九极星小区（畅家巷小学旁）,108.00㎡,西 北,2室2厅1卫,2800
2923,整租·宏运大厦 2室1厅 北,城关区,东方红广场,宏运大厦,110.00㎡,北,2室1厅1卫,2600
2924,整租·雁栖園 2室1厅 南,城关区,雁滩高新区,雁栖園,90.00㎡,南,2室1厅1卫,2500
2925,整租·供电局木塔巷家属院（木塔巷） 2室2厅 南/北,城关区,西关南关,供电局木塔巷家属院（木塔巷）,90.00㎡,南 北,2室2厅1卫,2600
2926,整租·中广都市丽景 2室1厅 南,城关区,西关南关,中广都市丽景,70.00㎡,南,2室1厅1卫,2800
2927,整租·中广都市丽景 2室1厅 西北,城关区,西关南关,中广都市丽景,92.00㎡,西北,2室1厅1卫,2800
2928,整租·安兴小区 2室2厅 南/北,城关区,段家滩,安兴小区,93.00㎡,南 北,2室2厅1卫,2500
2929,整租·仪表厂家属院（酒泉路） 2室1厅 南/北,城关区,西关南关,仪表厂家属院（酒泉路）,93.00㎡,南 北,2室1厅1卫,3000
2930,整租·九极星小区（畅家巷小学旁） 2室1厅 南,城关区,西关南关,九极星小区（畅家巷小学旁）,89.00㎡,南,2室1厅1卫,2800
2931,整租·星达小区 2室2厅 南/北,城关区,万达大润发,星达小区,100.00㎡,南 北,2室2厅1卫,2500
2932,整租·民东小区 2室1厅 南,城关区,火车站,民东小区,60.00㎡,南,2室1厅1卫,2600
2933,整租·中广·千隆家园 2室1厅 东北,城关区,五泉广场,中广·千隆家园,69.00㎡,东北,2室1厅1卫,2900
2934,整租·中兴大厦 2室1厅 南/西,城关区,兰大盘旋路,中兴大厦,60.00㎡,南 西,2室1厅1卫,2800
2935,整租·雷坛河社区 2室2厅 东/西,城关区,五泉广场,雷坛河社区,110.00㎡,东 西,2室2厅1卫,2500
2936,整租·望河丽景 2室2厅 东/西,城关区,北面滩,望河丽景,103.55㎡,东 西,2室2厅1卫,2500
2937,整租·泰林黄河馨苑 2室1厅 南,城关区,雁滩高新区,泰林黄河馨苑,100.00㎡,南,2室1厅1卫,2800
2938,整租·亚太城市月光 2室2厅 南,城关区,段家滩,亚太城市月光,94.00㎡,南,2室2厅1卫,2800
2939,整租·欣欣茗园 2室1厅 南/北,城关区,段家滩,欣欣茗园,98.00㎡,南 北,2室1厅1卫,2800
2940,整租·欣欣茗园 2室1厅 南,城关区,段家滩,欣欣茗园,94.00㎡,南,2室1厅1卫,2600
2941,整租·元森北新时代（玫瑰园） 2室2厅 南,城关区,黄河北,元森北新时代（玫瑰园）,94.46㎡,南,2室2厅1卫,2800
2942,整租·榆中街85-111号 2室2厅 南/北,城关区,东方红广场,榆中街85-111号,70.00㎡,南 北,2室2厅1卫,2650
2943,整租·雷坛河社区 2室2厅 南/西/北,城关区,五泉广场,雷坛河社区,108.00㎡,南 西 北,2室2厅2卫,2700
2944,整租·怡柏苑 2室1厅 东/西,城关区,二热,怡柏苑,80.00㎡,东 西,2室1厅1卫,2600
2945,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,93.00㎡,南,2室2厅1卫,2600
2946,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,92.00㎡,南,2室2厅1卫,2600
2947,整租·鑫亿城 2室1厅 复式 西,城关区,万达大润发,鑫亿城,56.00㎡,西,2室1厅1卫,2600
2948,整租·良志嘉年华二期 2室2厅 南,城关区,万达大润发,良志嘉年华二期,93.00㎡,南,2室2厅1卫,3000
2949,整租·萃英门小区 2室2厅 南/西,城关区,文化宫,萃英门小区,143.00㎡,南 西,2室2厅1卫,2800
2950,整租·城投金色都汇 2室1厅 南,城关区,文化宫,城投金色都汇,86.00㎡,南,2室1厅1卫,2700
2951,整租·东丽大厦 2室1厅 东,城关区,西关南关,东丽大厦,80.00㎡,东,2室1厅1卫,2900
2952,整租·新乐苑 2室1厅 南,城关区,火车站,新乐苑,86.56㎡,南,2室1厅1卫,2800
2953,整租·华峰大厦 2室1厅 西南,城关区,万达大润发,华峰大厦,110.00㎡,西南,2室1厅1卫,2800
2954,整租·省体委家属院 2室2厅 南/北,城关区,东方红广场,省体委家属院,75.00㎡,南 北,2室2厅1卫,2500
2955,整租·花园小区 2室2厅 南/北,城关区,万达大润发,花园小区,100.00㎡,南 北,2室2厅1卫,2700
2956,整租·鑫亿城 2室1厅 西,城关区,万达大润发,鑫亿城,58.00㎡,西,2室1厅1卫,2600
2957,整租·吉祥嘉苑 2室1厅 东北,城关区,雁滩高新区,吉祥嘉苑,95.00㎡,东北,2室1厅1卫,2500
2958,整租·中科院近物所家属院二区（天水南路） 2室1厅 西南,城关区,火车站,中科院近物所家属院二区（天水南路）,86.00㎡,西南,2室1厅1卫,3000
2959,整租·天庆莱茵小镇 2室2厅 南/北,城关区,北面滩,天庆莱茵小镇,93.00㎡,南 北,2室2厅1卫,2700
2960,整租·天庆莱茵小镇 2室2厅 南/北,城关区,北面滩,天庆莱茵小镇,93.00㎡,南 北,2室2厅1卫,2600
2961,整租·建工▪瑞景 2室2厅 西北,城关区,火车站,建工▪瑞景,93.00㎡,西北,2室2厅1卫,2700
2962,整租·省委大教梁住宅小区 2室2厅 东,城关区,东方红广场,省委大教梁住宅小区,68.00㎡,东,2室2厅1卫,2800
2963,整租·荣达物业家属院 2室2厅 东,城关区,东方红广场,荣达物业家属院,89.00㎡,东,2室2厅1卫,2700
2964,整租·公交五公司家属院（火车站东路） 2室2厅 西,城关区,火车站,公交五公司家属院（火车站东路）,124.00㎡,西,2室2厅2卫,2500
2965,整租·兰州军区颜家沟物业小区 2室2厅 南/北,城关区,西关南关,兰州军区颜家沟物业小区,105.00㎡,南 北,2室2厅2卫,2700
2966,整租·天庆莱茵小镇 2室1厅 南/北,城关区,北面滩,天庆莱茵小镇,93.00㎡,南 北,2室1厅1卫,2600
2967,整租·中科院近物所家属院二区（天水南路） 2室1厅 东南,城关区,火车站,中科院近物所家属院二区（天水南路）,90.00㎡,东南,2室1厅1卫,2600
2968,整租·吉祥嘉苑 2室2厅 南/北,城关区,雁滩高新区,吉祥嘉苑,90.00㎡,南 北,2室2厅1卫,2900
2969,整租·永昌路 2室2厅 南,城关区,西关南关,永昌路,80.00㎡,南,2室2厅1卫,2500
2970,整租·静安门外1-16号 2室2厅 南/北,城关区,西关南关,静安门外1-16号,109.00㎡,南 北,2室2厅1卫,2500
2971,整租·兰亭福地 2室1厅 东/北,城关区,东方红广场,兰亭福地,87.00㎡,东 北,2室1厅1卫,2600
2972,整租·中信物业公司家属院 2室1厅 南/北,城关区,五泉广场,中信物业公司家属院,95.00㎡,南 北,2室1厅2卫,2500
2973,整租·康乐花园 2室2厅 南,城关区,雁滩高新区,康乐花园,95.78㎡,南,2室2厅1卫,2500
2974,整租·嘉盛园 2室1厅 南,城关区,万达大润发,嘉盛园,85.00㎡,南,2室1厅1卫,2600
2975,整租·元森北新时代（紫藤园） 2室2厅 南/北,城关区,黄河北,元森北新时代（紫藤园）,90.00㎡,南 北,2室2厅1卫,2700
2976,整租·中广都市丽景 2室1厅 西北,城关区,西关南关,中广都市丽景,105.00㎡,西北,2室1厅1卫,3000
2977,整租·海鸿国际 2室1厅 南,城关区,北面滩,海鸿国际,95.00㎡,南,2室1厅1卫,3000
2978,整租·东丽大厦 2室1厅 东,城关区,西关南关,东丽大厦,66.00㎡,东,2室1厅1卫,2500
2979,整租·兰州水泵厂家属院（民主西路） 2室1厅 东/西,城关区,东方红广场,兰州水泵厂家属院（民主西路）,90.00㎡,东 西,2室1厅1卫,2500
2980,整租·中兴大厦 2室1厅 南/西,城关区,兰大盘旋路,中兴大厦,60.00㎡,南 西,2室1厅1卫,2800
2981,整租·祥瑞人家 2室2厅 南/北,城关区,火车站,祥瑞人家,95.00㎡,南 北,2室2厅1卫,2600
2982,整租·中廣宜景湾·尚城 2室2厅 南,城关区,北面滩,中廣宜景湾·尚城,106.00㎡,南,2室2厅2卫,2800
2983,整租·金石巷小区 2室1厅 南/北,城关区,西关南关,金石巷小区,60.00㎡,南 北,2室1厅1卫,2500
2984,整租·欣欣茗园 2室1厅 南,城关区,段家滩,欣欣茗园,81.00㎡,南,2室1厅1卫,2800
2985,整租·基业豪庭 2室2厅 东南,城关区,雁滩高新区,基业豪庭,105.99㎡,东南,2室2厅1卫,2800
2986,整租·信业小区 2室1厅 南/北,城关区,东方红广场,信业小区,68.00㎡,南 北,2室1厅1卫,2600
2987,整租·中信物业公司家属院 2室2厅 南/北,城关区,五泉广场,中信物业公司家属院,90.00㎡,南 北,2室2厅2卫,2700
2988,整租·酒钢雁儿湾小区 2室2厅 东南,城关区,东部,酒钢雁儿湾小区,94.00㎡,东南,2室2厅1卫,2500
2989,整租·天庆丽舍情园 2室2厅 南/北,城关区,北面滩,天庆丽舍情园,112.00㎡,南 北,2室2厅2卫,3000
2990,整租·雁滩家园B区 2室2厅 东北,城关区,北面滩,雁滩家园B区,96.00㎡,东北,2室2厅1卫,2500
2991,整租·万国港 2室1厅 西南,城关区,东部,万国港,92.00㎡,西南,2室1厅1卫,2850
2992,整租·民基柏道路小区（王马巷） 2室1厅 南/北,城关区,西关南关,民基柏道路小区（王马巷）,102.96㎡,南 北,2室1厅1卫,2500
2993,整租·天庆莱茵小镇 2室2厅 南/北,城关区,北面滩,天庆莱茵小镇,92.00㎡,南 北,2室2厅1卫,2700
2994,整租·八冶家园南院 2室1厅 南,城关区,火车站,八冶家园南院,100.00㎡,南,2室1厅1卫,2800
2995,整租·甘肃省林业工作站管理局家属院 2室2厅 南/北,城关区,大沙坪,甘肃省林业工作站管理局家属院,110.00㎡,南 北,2室2厅1卫,3000
2996,整租·农行分行鱼池子家属院 2室1厅 西南,城关区,东方红广场,农行分行鱼池子家属院,68.00㎡,西南,2室1厅2卫,2800
2997,整租·雁滩家园B区 2室2厅 西北,城关区,北面滩,雁滩家园B区,93.00㎡,西北,2室2厅1卫,2600
2998,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,98.00㎡,南,2室2厅1卫,2900
2999,整租·民基柏道路小区（王马巷） 2室1厅 南/北,城关区,西关南关,民基柏道路小区（王马巷）,102.96㎡,南 北,2室1厅1卫,2600
3000,整租·天庆丽舍情园 2室1厅 南,城关区,北面滩,天庆丽舍情园,70.00㎡,南,2室1厅1卫,2800
3001,整租·金轮颐园小区 2室1厅 南/北,城关区,火车站,金轮颐园小区,86.60㎡,南 北,2室1厅1卫,2500
3002,整租·甘肃省科学院 2室2厅 南,城关区,火车站,甘肃省科学院,154.00㎡,南,2室2厅2卫,2500
3003,整租·金川•聚金雅园 2室1厅 南/北,城关区,北面滩,金川•聚金雅园,97.00㎡,南 北,2室1厅1卫,2500
3004,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,91.00㎡,南,2室2厅1卫,3000
3005,整租·中科院近物所家属院二区（天水南路） 2室2厅 西南,城关区,火车站,中科院近物所家属院二区（天水南路）,92.00㎡,西南,2室2厅1卫,3000
3006,整租·华峰大厦 2室2厅 东/北,城关区,万达大润发,华峰大厦,102.00㎡,东 北,2室2厅1卫,2500
3007,整租·天庆嘉园星河缘 2室1厅 南/北,城关区,雁滩高新区,天庆嘉园星河缘,121.00㎡,南 北,2室1厅2卫,3000
3008,整租·新科时代 2室1厅 南/北,城关区,雁滩高新区,新科时代,95.00㎡,南 北,2室1厅1卫,2500
3009,整租·鸿运润园 2室2厅 南,城关区,北面滩,鸿运润园,104.00㎡,南,2室2厅1卫,3000
3010,整租·农科所家属院 2室2厅 南,城关区,万达大润发,农科所家属院,105.00㎡,南,2室2厅1卫,2800
3011,整租·慧泽苑 2室2厅 南/北,城关区,黄河北,慧泽苑,147.00㎡,南 北,2室2厅1卫,2600
3012,整租·新港城 2室2厅 南,城关区,北面滩,新港城,77.00㎡,南,2室2厅1卫,2500
3013,整租·金燕花园 2室2厅 西,城关区,火车站,金燕花园,90.00㎡,西,2室2厅1卫,2800
3014,整租·基业豪庭 2室2厅 南,城关区,雁滩高新区,基业豪庭,92.58㎡,南,2室2厅1卫,2500
3015,整租·雁滩家园B区 2室1厅 南/西,城关区,北面滩,雁滩家园B区,92.00㎡,南 西,2室1厅1卫,2500
3016,整租·筑梦苑 2室2厅 南/北,城关区,段家滩,筑梦苑,132.42㎡,南 北,2室2厅1卫,2600
3017,整租·天庆莱茵小镇 2室2厅 南/北,城关区,北面滩,天庆莱茵小镇,94.00㎡,南 北,2室2厅1卫,2500
3018,整租·八一阳光家园（东区） 2室2厅 南/北,城关区,东部,八一阳光家园（东区）,120.00㎡,南 北,2室2厅1卫,2700
3019,整租·中信物业公司家属院 2室1厅 东/西,城关区,五泉广场,中信物业公司家属院,100.00㎡,东 西,2室1厅1卫,2700
3020,整租·安泰大厦 2室2厅 东北,城关区,西关南关,安泰大厦,86.50㎡,东北,2室2厅1卫,2900
3021,整租·雁滩家园B区 2室2厅 南/西,城关区,北面滩,雁滩家园B区,98.00㎡,南 西,2室2厅1卫,2850
3022,整租·弘泰明苑 2室2厅 东/南/北,城关区,火车站,弘泰明苑,112.00㎡,东 南 北,2室2厅1卫,2800
3023,整租·八冶家园北区 2室1厅 南,城关区,兰大盘旋路,八冶家园北区,54.00㎡,南,2室1厅1卫,2600
3024,整租·宏运大厦 2室1厅 南/北,城关区,东方红广场,宏运大厦,110.00㎡,南 北,2室1厅1卫,2600
3025,整租·鑫亿城 2室1厅 西,城关区,万达大润发,鑫亿城,55.00㎡,西,2室1厅1卫,2700
3026,整租·中广都市丽景 2室2厅 西北,城关区,西关南关,中广都市丽景,92.00㎡,西北,2室2厅1卫,2600
3027,整租·欣欣茗园 2室2厅 南/北,城关区,段家滩,欣欣茗园,120.00㎡,南 北,2室2厅1卫,2500
3028,整租·金生大厦 2室1厅 南,城关区,东部,金生大厦,72.05㎡,南,2室1厅1卫,2800
3029,整租·八冶家园南院 2室2厅 南/北,城关区,火车站,八冶家园南院,83.21㎡,南 北,2室2厅1卫,2600
3030,整租·交通银行家属院（民主西路） 2室2厅 南/北,城关区,五泉广场,交通银行家属院（民主西路）,95.00㎡,南 北,2室2厅1卫,2600
3031,整租·天庆嘉园水云阁 2室2厅 南/北,城关区,雁滩高新区,天庆嘉园水云阁,107.00㎡,南 北,2室2厅1卫,2600
3032,整租·阳光家园（酒泉路） 2室2厅 东/西,城关区,西关南关,阳光家园（酒泉路）,84.83㎡,东 西,2室2厅1卫,2600
3033,整租·亚太·国际公馆 2室2厅 西南,城关区,北面滩,亚太·国际公馆,99.50㎡,西南,2室2厅1卫,2700
3034,整租·天庆格林小镇西区 2室1厅 南,城关区,北面滩,天庆格林小镇西区,100.00㎡,南,2室1厅1卫,2600
3035,整租·嘉成大厦 2室2厅 南/北,城关区,东方红广场,嘉成大厦,100.00㎡,南 北,2室2厅1卫,3000
3036,整租·兰州生物制品研究所住宅小区 2室1厅 南/北,城关区,大沙坪,兰州生物制品研究所住宅小区,90.00㎡,南 北,2室1厅1卫,2800
3037,整租·昌运大厦 2室1厅 南/北,城关区,西关南关,昌运大厦,70.00㎡,南 北,2室1厅1卫,2500
3038,整租·中广都市丽景 2室2厅 东,城关区,西关南关,中广都市丽景,104.00㎡,东,2室2厅1卫,3000
3039,整租·泰林黄河馨苑 2室2厅 东,城关区,雁滩高新区,泰林黄河馨苑,99.00㎡,东,2室2厅1卫,3000
3040,整租·省水利厅家属院（东城壕） 2室1厅 南/北,城关区,西关南关,省水利厅家属院（东城壕）,75.00㎡,南 北,2室1厅1卫,2600
3041,整租·永昌路 2室2厅 南,城关区,西关南关,永昌路,80.00㎡,南,2室2厅1卫,2500
3042,整租·静安门外1-16号 2室2厅 南/北,城关区,西关南关,静安门外1-16号,109.00㎡,南 北,2室2厅1卫,2500
3043,整租·兰亭福地 2室1厅 东/北,城关区,东方红广场,兰亭福地,87.00㎡,东 北,2室1厅1卫,2600
3044,整租·康乐花园 2室2厅 南,城关区,雁滩高新区,康乐花园,95.78㎡,南,2室2厅1卫,2500
3045,整租·鑫亿城 2室2厅 南/北,城关区,万达大润发,鑫亿城,123.00㎡,南 北,2室2厅1卫,2800
3046,整租·万国港 2室2厅 东南,城关区,东部,万国港,92.00㎡,东南,2室2厅1卫,2500
3047,整租·中信物业公司家属院 2室1厅 南/北,城关区,五泉广场,中信物业公司家属院,95.00㎡,南 北,2室1厅2卫,2500
