,Unnamed: 0,title,location1,location2,location3,area,orientation,room_type,price
4088,4088,整租·兰州轴承厂家属院（光华街） 2室1厅 南/北,七里河区,金港城,兰州轴承厂家属院（光华街）,70.00㎡,南 北,2室1厅1卫,1700
4089,4089,整租·恒大名都 2室2厅 南,七里河区,秀川,恒大名都,94.31㎡,南,2室2厅1卫,1900
4090,4090,整租·电力设计院小区 2室2厅 东/西,七里河区,建工局,电力设计院小区,75.00㎡,东 西,2室2厅1卫,1900
4092,4092,整租·天恒银滩花园A区 2室1厅 南,七里河区,秀川,天恒银滩花园A区,96.00㎡,南,2室1厅1卫,1800
4093,4093,整租·滨河花园 2室2厅 南/北,七里河区,吴家园,滨河花园,105.00㎡,南 北,2室2厅1卫,2000
4094,4094,整租·中参雅园 2室1厅 南/北,七里河区,龚家湾,中参雅园,95.00㎡,南 北,2室1厅1卫,2000
4095,4095,整租·丽景苑 2室1厅 南/北,七里河区,曦华源,丽景苑,75.00㎡,南 北,2室1厅1卫,1500
4096,4096,整租·吴家园一毛厂家属院 2室1厅 南/北,七里河区,吴家园,吴家园一毛厂家属院,60.00㎡,南 北,2室1厅1卫,1600
4097,4097,整租·苗圃花园 2室1厅 南/北,七里河区,秀川,苗圃花园,100.89㎡,南 北,2室1厅1卫,1800
4099,4099,整租·兰石润安小区 2室2厅 南,七里河区,仁恒美林郡,兰石润安小区,86.00㎡,南,2室2厅1卫,1800
4100,4100,整租·格兰绿都 2室2厅 南,七里河区,上西园,格兰绿都,90.00㎡,南,2室2厅1卫,1500
4101,4101,整租·晏北人家 2室1厅 东南/北,七里河区,晏家坪,晏北人家,64.00㎡,东南 北,2室1厅1卫,1600
4105,4105,整租·金建嘉园 2室1厅 西南,七里河区,金港城,金建嘉园,94.21㎡,西南,2室1厅1卫,1800
4106,4106,整租·甘肃省林产公司家属院（瓜州路/南滨河中路） 2室1厅 东/西,七里河区,吴家园,甘肃省林产公司家属院（瓜州路/南滨河中路）,71.00㎡,东 西,2室1厅1卫,1600
4108,4108,整租·兰石二分厂家属院 2室1厅 南/北,七里河区,仁恒美林郡,兰石二分厂家属院,60.00㎡,南 北,2室1厅1卫,1500
4109,4109,整租·兰州安居小区（西津西路） 2室1厅 南,七里河区,秀川,兰州安居小区（西津西路）,87.08㎡,南,2室1厅1卫,1600
4110,4110,整租·郑家庄新社区 2室1厅 西南,七里河区,金港城,郑家庄新社区,70.00㎡,西南,2室1厅1卫,1500
4111,4111,整租·百郦湾 2室2厅 南,七里河区,秀川,百郦湾,106.00㎡,南,2室2厅1卫,1500
4112,4112,整租·秀川润园 2室1厅 南/北,七里河区,秀川,秀川润园,93.00㎡,南 北,2室1厅1卫,1900
4113,4113,整租·天恒·银滩花园B区 2室2厅 南,七里河区,秀川,天恒·银滩花园B区,93.00㎡,南,2室2厅1卫,1600
4115,4115,整租·百郦湾 2室1厅 南,七里河区,秀川,百郦湾,82.00㎡,南,2室1厅1卫,1800
4116,4116,整租·宜和馨园 2室2厅 南/北,七里河区,西站,宜和馨园,90.00㎡,南 北,2室2厅1卫,1900
4117,4117,整租·兰石豪布斯卡珍园 2室1厅 南/北,七里河区,仁恒美林郡,兰石豪布斯卡珍园,99.00㎡,南 北,2室1厅1卫,1900
4118,4118,整租·嘉成小区 2室1厅 西/北,七里河区,吴家园,嘉成小区,72.00㎡,西 北,2室1厅1卫,1700
4119,4119,整租·西子湖畔 2室2厅 西南,七里河区,建工局,西子湖畔,84.23㎡,西南,2室2厅1卫,1900
4120,4120,整租·兰州轴承厂家属院（光华街） 2室1厅 南/北,七里河区,金港城,兰州轴承厂家属院（光华街）,90.00㎡,南 北,2室1厅1卫,1600
4121,4121,整租·建工东院（建工中街） 2室1厅 西,七里河区,建工局,建工东院（建工中街）,84.19㎡,西,2室1厅1卫,1800
4123,4123,整租·兰驼东厂小区 2室1厅 南/北,七里河区,建工局,兰驼东厂小区,95.00㎡,南 北,2室1厅1卫,1750
4125,4125,整租·甘肃火电工程家属院 2室1厅 东/西,七里河区,建工局,甘肃火电工程家属院,60.00㎡,东 西,2室1厅1卫,1800
4126,4126,整租·建兰丽苑 2室1厅 南/北,七里河区,晏家坪,建兰丽苑,90.00㎡,南 北,2室1厅1卫,1600
4131,4131,整租·上河苑 2室1厅 西南,七里河区,吴家园,上河苑,56.00㎡,西南,2室1厅1卫,1800
4132,4132,整租·惠苑小区（西津西路） 2室2厅 东南,七里河区,郑家庄,惠苑小区（西津西路）,110.00㎡,东南,2室2厅1卫,1600
4133,4133,整租·洪泰伟业小区 2室2厅 南,七里河区,晏家坪,洪泰伟业小区,91.00㎡,南,2室2厅1卫,1900
4134,4134,整租·嘉星小区 2室2厅 东,七里河区,吴家园,嘉星小区,83.00㎡,东,2室2厅1卫,1750
4146,4146,整租·金港城（金安花园） 2室1厅 南/北,七里河区,金港城,金港城（金安花园）,90.00㎡,南 北,2室1厅2卫,1500
4149,4149,整租·电信局家属院 2室1厅 南/北,七里河区,晏家坪,电信局家属院,100.00㎡,南 北,2室1厅1卫,1600
4150,4150,整租·文化宫宫会家属院 2室1厅 东/西,七里河区,下西园,文化宫宫会家属院,62.50㎡,东 西,2室1厅1卫,1800
4156,4156,整租·兰州电力修造厂西家属院 2室1厅 南,七里河区,金港城,兰州电力修造厂西家属院,60.00㎡,南,2室1厅1卫,1800
4159,4159,整租·机车厂四区 2室1厅 南/北,七里河区,晏家坪,机车厂四区,55.00㎡,南 北,2室1厅1卫,1500
4160,4160,整租·兰州一毛厂家属院（敦煌路西） 2室1厅 东/西,七里河区,仁恒美林郡,兰州一毛厂家属院（敦煌路西）,60.00㎡,东 西,2室1厅1卫,1800
4161,4161,整租·区委家属院 2室1厅 南,七里河区,建工局,区委家属院,55.00㎡,南,2室1厅1卫,1700
4187,4187,整租·兰西康明园小区 2室1厅 南/北,七里河区,建工局,兰西康明园小区,60.00㎡,南 北,2室1厅1卫,1800
4212,4212,整租·金港城（金海花园） 2室1厅 南/北,七里河区,金港城,金港城（金海花园）,75.39㎡,南 北,2室1厅1卫,1500
4234,4234,整租·兰州电力修造厂住宅（南滨河西路） 2室1厅 南/北,七里河区,金港城,兰州电力修造厂住宅（南滨河西路）,61.00㎡,南 北,2室1厅1卫,1500
4235,4235,整租·省体工一大队家属院 2室1厅 东/西,七里河区,皋兰东区,省体工一大队家属院,49.18㎡,东 西,2室1厅1卫,1500
4236,4236,整租·兰州电力修造厂住宅（南滨河西路） 2室1厅 西,七里河区,金港城,兰州电力修造厂住宅（南滨河西路）,70.00㎡,西,2室1厅1卫,1500
4237,4237,整租·瑞祥小区 2室1厅 南/北,七里河区,秀川,瑞祥小区,86.00㎡,南 北,2室1厅1卫,1700
4238,4238,整租·省地矿局三勘院中心实验室小区 2室2厅 南/北,七里河区,兰工坪,省地矿局三勘院中心实验室小区,93.00㎡,南 北,2室2厅1卫,1800
4239,4239,整租·兰石润安小区 2室1厅 南,七里河区,仁恒美林郡,兰石润安小区,87.00㎡,南,2室1厅1卫,1800
4240,4240,整租·甘肃省肿瘤医院家属楼 2室1厅 南/北,七里河区,建工局,甘肃省肿瘤医院家属楼,65.00㎡,南 北,2室1厅1卫,1800
4241,4241,整租·兰通厂家属院 2室1厅 南/北,七里河区,郑家庄,兰通厂家属院,48.00㎡,南 北,2室1厅1卫,1500
4242,4242,整租·甘肃省肿瘤医院家属楼 2室1厅 东/北,七里河区,建工局,甘肃省肿瘤医院家属楼,62.18㎡,东 北,2室1厅1卫,1800
4243,4243,整租·省运输四队家属院 2室2厅 东/西,七里河区,金港城,省运输四队家属院,73.32㎡,东 西,2室2厅1卫,1600
4245,4245,整租·映河苑 2室2厅 南,七里河区,秀川,映河苑,80.00㎡,南,2室2厅1卫,1900
4246,4246,整租·兰石（敦煌路） 2室1厅 南,七里河区,吴家园,兰石（敦煌路）,45.00㎡,南,2室1厅1卫,1600
4247,4247,整租·兰州农机公司北家属楼 2室2厅 南/北,七里河区,金港城,兰州农机公司北家属楼,109.00㎡,南 北,2室2厅1卫,1900
4248,4248,整租·西站派出所家属院 2室1厅 南,七里河区,西站,西站派出所家属院,70.00㎡,南,2室1厅1卫,1900
4249,4249,整租·兰州电力修造厂西家属院 2室1厅 南,七里河区,金港城,兰州电力修造厂西家属院,70.00㎡,南,2室1厅1卫,1500
4250,4250,整租·省地矿局三勘院中心实验室小区 2室2厅 东,七里河区,兰工坪,省地矿局三勘院中心实验室小区,86.87㎡,东,2室2厅1卫,1700
4251,4251,整租·铁路润安小区 2室1厅 南/北,七里河区,仁恒美林郡,铁路润安小区,60.00㎡,南 北,2室1厅1卫,1500
4252,4252,整租·梁家庄 2室1厅 东/西,七里河区,建工局,梁家庄,60.00㎡,东 西,2室1厅1卫,1900
4253,4253,整租·省电力科学研究院家属院 2室1厅 南,七里河区,吴家园,省电力科学研究院家属院,62.73㎡,南,2室1厅1卫,1500
4254,4254,整租·兰石厂家属院（敦煌路） 2室1厅 南,七里河区,仁恒美林郡,兰石厂家属院（敦煌路）,58.41㎡,南,2室1厅1卫,1700
4255,4255,整租·梁家庄 2室1厅 南/北,七里河区,建工局,梁家庄,62.18㎡,南 北,2室1厅1卫,1800
4256,4256,整租·梅园小区 2室2厅 西/北,七里河区,五泉广场,梅园小区,106.00㎡,西 北,2室2厅1卫,1600
4257,4257,整租·铁路润安小区 2室1厅 南/北,七里河区,仁恒美林郡,铁路润安小区,60.00㎡,南 北,2室1厅1卫,2000
4258,4258,整租·邮政七里河分公司家属楼 2室1厅 南/北,七里河区,仁恒美林郡,邮政七里河分公司家属楼,61.00㎡,南 北,2室1厅1卫,1700
4259,4259,整租·省地矿局三勘院中心实验室小区 2室2厅 南,七里河区,兰工坪,省地矿局三勘院中心实验室小区,90.00㎡,南,2室2厅1卫,1700
4260,4260,整租·建兰丽苑 2室1厅 南,七里河区,晏家坪,建兰丽苑,77.00㎡,南,2室1厅1卫,1800
4278,4278,整租·天泰世纪嘉园 2室2厅 南,七里河区,秀川,天泰世纪嘉园,93.00㎡,南,2室2厅1卫,2000
4279,4279,整租·银滩家园 2室1厅 西北,七里河区,秀川,银滩家园,87.00㎡,西北,2室1厅1卫,1800
4332,4332,整租·丽景苑 2室1厅 南/北,七里河区,曦华源,丽景苑,65.00㎡,南 北,2室1厅1卫,1500
4333,4333,整租·兰石小区(七里河) 2室1厅 东,七里河区,西站,兰石小区(七里河),58.08㎡,东,2室1厅1卫,1700
4334,4334,整租·兰西机务段宿舍 2室2厅 南/北,七里河区,西站,兰西机务段宿舍,80.00㎡,南 北,2室2厅1卫,1800
4335,4335,整租·胶鞋厂家属院 2室1厅 南/北,七里河区,晏家坪,胶鞋厂家属院,84.49㎡,南 北,2室1厅1卫,1600
4336,4336,整租·田园小区 2室2厅 东北,七里河区,西站,田园小区,86.00㎡,东北,2室2厅1卫,1700
4337,4337,整租·金港城（金福花园） 2室1厅 南,七里河区,金港城,金港城（金福花园）,64.00㎡,南,2室1厅1卫,1600
4338,4338,整租·锦绣花园 2室1厅 南/北,七里河区,秀川,锦绣花园,75.50㎡,南 北,2室1厅1卫,1600
4341,4341,整租·陇亨小区 2室2厅 南/北,七里河区,晏家坪,陇亨小区,95.00㎡,南 北,2室2厅1卫,1500
4342,4342,整租·兰州塑料厂家属院 2室2厅 南,七里河区,晏家坪,兰州塑料厂家属院,96.00㎡,南,2室2厅1卫,1500
4343,4343,整租·怡宁嘉苑西区 2室2厅 南/北,七里河区,郑家庄,怡宁嘉苑西区,90.00㎡,南 北,2室2厅1卫,1900
4344,4344,整租·金港城（金宝花园） 2室1厅 南/北,七里河区,金港城,金港城（金宝花园）,81.60㎡,南 北,2室1厅1卫,1500
4348,4348,整租·恒大帝景 2室2厅 南/北,七里河区,秀川,恒大帝景,103.00㎡,南 北,2室2厅1卫,1700
4349,4349,整租·杨家桥101家属院 2室2厅 南,七里河区,晏家坪,杨家桥101家属院,85.00㎡,南,2室2厅1卫,1600
4350,4350,整租·兰州电力修造厂西家属院 2室1厅 南,七里河区,金港城,兰州电力修造厂西家属院,81.39㎡,南,2室1厅1卫,1700
4351,4351,整租·郑家庄小区 2室1厅 南,七里河区,金港城,郑家庄小区,83.00㎡,南,2室1厅1卫,1600
4352,4352,整租·郑家庄新社区 2室1厅 南,七里河区,金港城,郑家庄新社区,83.00㎡,南,2室1厅2卫,1500
4353,4353,整租·秀川水电勘测设计家属院 2室1厅 东/西,七里河区,秀川,秀川水电勘测设计家属院,56.28㎡,东 西,2室1厅1卫,1600
4354,4354,整租·电机厂高层 2室2厅 南/北,七里河区,晏家坪,电机厂高层,95.00㎡,南 北,2室2厅1卫,1700
4355,4355,整租·省送电公司家属院小区 2室1厅 南,七里河区,建工局,省送电公司家属院小区,82.00㎡,南,2室1厅1卫,1500
4356,4356,整租·机车厂五区（兰工坪路） 2室1厅 南,七里河区,兰工坪,机车厂五区（兰工坪路）,75.00㎡,南,2室1厅1卫,1600
4357,4357,整租·康怡园小区 2室2厅 东/西,七里河区,西站,康怡园小区,70.00㎡,东 西,2室2厅1卫,1850
4358,4358,整租·杨家桥101家属院 2室1厅 南/北,七里河区,晏家坪,杨家桥101家属院,90.00㎡,南 北,2室1厅1卫,1500
4359,4359,整租·铁路润安小区 2室1厅 南,七里河区,仁恒美林郡,铁路润安小区,70.00㎡,南,2室1厅1卫,1500
4360,4360,整租·蓝天翠园 2室1厅 南,七里河区,晏家坪,蓝天翠园,90.00㎡,南,2室1厅1卫,1750
4361,4361,整租·机车厂四区 2室0厅 东/西,七里河区,晏家坪,机车厂四区,41.59㎡,东 西,2室0厅1卫,1500
4362,4362,整租·兰州轴承厂家属院（光华街） 2室1厅 南,七里河区,金港城,兰州轴承厂家属院（光华街）,60.00㎡,南,2室1厅1卫,1600
4363,4363,整租·金港城（金港花园） 2室1厅 南,七里河区,金港城,金港城（金港花园）,66.00㎡,南,2室1厅1卫,1800
4364,4364,整租·兰州农机公司北家属楼 2室2厅 南,七里河区,金港城,兰州农机公司北家属楼,100.00㎡,南,2室2厅1卫,1750
4365,4365,整租·兰石小区(柳家营) 2室1厅 东/西,七里河区,仁恒美林郡,兰石小区(柳家营),70.00㎡,东 西,2室1厅1卫,1900
4366,4366,整租·青黛鸿儒园 2室1厅 西南,七里河区,郑家庄,青黛鸿儒园,97.51㎡,西南,2室1厅1卫,1600
4367,4367,整租·兰州轴承厂家属院（光华街） 2室1厅 南,七里河区,金港城,兰州轴承厂家属院（光华街）,80.00㎡,南,2室1厅1卫,1500
4368,4368,整租·兰木小区 2室1厅 东/西,七里河区,吴家园,兰木小区,70.00㎡,东 西,2室1厅1卫,1600
4369,4369,整租·甘肃省送变电工程公司家属院 2室1厅 南,七里河区,建工局,甘肃省送变电工程公司家属院,50.00㎡,南,2室1厅1卫,1600
4370,4370,整租·兰石安一小区 2室1厅 南/北,七里河区,西站,兰石安一小区,58.25㎡,南 北,2室1厅1卫,1700
4371,4371,整租·西太华工贸集团小区 2室1厅 南/北,七里河区,晏家坪,西太华工贸集团小区,80.00㎡,南 北,2室1厅1卫,1500
4372,4372,整租·建兰丽苑 2室2厅 南/北,七里河区,晏家坪,建兰丽苑,98.22㎡,南 北,2室2厅1卫,1600
4373,4373,整租·国资委第三十八家园 2室1厅 南/北,七里河区,晏家坪,国资委第三十八家园,65.00㎡,南 北,2室1厅1卫,1500
4374,4374,整租·丽景苑 2室1厅 南/西北,七里河区,曦华源,丽景苑,80.00㎡,南 西北,2室1厅1卫,1800
4376,4376,整租·秀川新村 2室1厅 南/北,七里河区,秀川,秀川新村,60.00㎡,南 北,2室1厅1卫,1500
4377,4377,整租·小西湖东街 2室1厅 南,七里河区,建工局,小西湖东街,75.00㎡,南,2室1厅1卫,1500
4378,4378,整租·金港城（金海花园） 2室2厅 南/北,七里河区,金港城,金港城（金海花园）,84.00㎡,南 北,2室2厅1卫,1600
4379,4379,整租·三汇悦郡 2室2厅 南,七里河区,晏家坪,三汇悦郡,88.00㎡,南,2室2厅1卫,1900
4380,4380,整租·兰州电力修造厂住宅（南滨河西路） 2室2厅 南/北,七里河区,金港城,兰州电力修造厂住宅（南滨河西路）,70.00㎡,南 北,2室2厅1卫,1600
4381,4381,整租·兰木小区 2室1厅 南/北,七里河区,吴家园,兰木小区,71.00㎡,南 北,2室1厅1卫,1500
4397,4397,整租·省运输四队家属院 2室2厅 南/北,七里河区,金港城,省运输四队家属院,86.00㎡,南 北,2室2厅1卫,1700
4398,4398,整租·兰州物资供应站家属院 2室2厅 东/西,七里河区,龚家湾,兰州物资供应站家属院,83.50㎡,东 西,2室2厅1卫,1600
4399,4399,整租·联发小区 2室1厅 南/北,七里河区,金港城,联发小区,78.00㎡,南 北,2室1厅1卫,1800
4400,4400,整租·惠苑小区（西津西路） 2室1厅 南/北,七里河区,郑家庄,惠苑小区（西津西路）,84.90㎡,南 北,2室1厅1卫,1800
4401,4401,整租·省送电公司家属院小区 2室1厅 东,七里河区,建工局,省送电公司家属院小区,50.00㎡,东,2室1厅1卫,1600
4403,4403,整租·康怡园小区 2室1厅 南/西,七里河区,西站,康怡园小区,61.00㎡,南 西,2室1厅1卫,1800
4404,4404,整租·郑家庄新社区 2室1厅 西北,七里河区,金港城,郑家庄新社区,95.00㎡,西北,2室1厅1卫,1500
4405,4405,整租·南门雅苑 2室2厅 南/北,七里河区,晏家坪,南门雅苑,100.00㎡,南 北,2室2厅1卫,1600
4406,4406,整租·甘肃建设六建集团杨家桥住宅小区 2室2厅 东/北,七里河区,晏家坪,甘肃建设六建集团杨家桥住宅小区,88.00㎡,东 北,2室2厅1卫,1600
4409,4409,整租·兰石一分厂家属院 2室1厅 南/北,七里河区,仁恒美林郡,兰石一分厂家属院,60.47㎡,南 北,2室1厅1卫,1850
4410,4410,整租·西华苑小区 2室1厅 南,七里河区,小西湖,西华苑小区,61.00㎡,南,2室1厅1卫,1500
4411,4411,整租·映河苑 2室2厅 南,七里河区,秀川,映河苑,85.00㎡,南,2室2厅1卫,1700
4412,4412,整租·工业研究所家属院 2室1厅 东/西,七里河区,西站,工业研究所家属院,75.00㎡,东 西,2室1厅1卫,1500
4413,4413,整租·水厂家属院（华林路） 2室1厅 南,七里河区,下西园,水厂家属院（华林路）,69.00㎡,南,2室1厅1卫,1600
4414,4414,整租·联发小区 2室1厅 东南,七里河区,金港城,联发小区,65.00㎡,东南,2室1厅1卫,1800
4415,4415,整租·佳恒名苑 2室1厅 南/北,七里河区,秀川,佳恒名苑,84.60㎡,南 北,2室1厅1卫,1600
4417,4417,整租·兰电杨家桥小区 2室1厅 南/北,七里河区,晏家坪,兰电杨家桥小区,52.49㎡,南 北,2室1厅1卫,1500
4418,4418,整租·油脂加工厂家属院 2室2厅 南/北,七里河区,吴家园,油脂加工厂家属院,69.70㎡,南 北,2室2厅1卫,1700
4419,4419,整租·甘肃六建集团住宅小区(西津西路) 2室2厅 南/北,七里河区,郑家庄,甘肃六建集团住宅小区(西津西路),108.90㎡,南 北,2室2厅1卫,1700
